 -0.31415926E+01 -0.31735832E-01  0.44861704E+01  0.81401208E-01
 -0.31415926E+01  0.31730632E-01  0.44824421E+01  0.81571072E-01
 -0.31415926E+01  0.95197097E-01  0.45815187E+01  0.77175166E-01
 -0.31415926E+01  0.15866356E+00  0.44387683E+01  0.83587516E-01
 -0.31415926E+01  0.22213003E+00  0.44288113E+01  0.84054167E-01
 -0.31415926E+01  0.28559649E+00  0.43952086E+01  0.85648338E-01
 -0.31415926E+01  0.34906296E+00  0.42799130E+01  0.91351563E-01
 -0.31415926E+01  0.41252942E+00  0.42488015E+01  0.92954567E-01
 -0.31415926E+01  0.47599588E+00  0.41593954E+01  0.97719463E-01
 -0.31415926E+01  0.53946235E+00  0.40724058E+01  0.10258990E+00
 -0.31415926E+01  0.60292881E+00  0.40451845E+01  0.10416330E+00
 -0.31415926E+01  0.66639528E+00  0.40359842E+01  0.10470051E+00
 -0.31415926E+01  0.72986174E+00  0.39308531E+01  0.11103953E+00
 -0.31415926E+01  0.79332821E+00  0.39311136E+01  0.11102335E+00
 -0.31415926E+01  0.85679467E+00  0.38838410E+01  0.11399701E+00
 -0.31415926E+01  0.92026114E+00  0.37356452E+01  0.12384532E+00
 -0.31415926E+01  0.98372760E+00  0.37563338E+01  0.12242097E+00
 -0.31415926E+01  0.10471941E+01  0.36897079E+01  0.12706750E+00
 -0.31415926E+01  0.11106605E+01  0.36327282E+01  0.13118095E+00
 -0.31415926E+01  0.11741270E+01  0.35860558E+01  0.13464932E+00
 -0.31415926E+01  0.12375935E+01  0.35640725E+01  0.13631459E+00
 -0.31415926E+01  0.13010599E+01  0.34398848E+01  0.14611628E+00
 -0.31415926E+01  0.13645264E+01  0.33588206E+01  0.15289148E+00
 -0.31415926E+01  0.14279929E+01  0.32201837E+01  0.16521454E+00
 -0.31415926E+01  0.14914593E+01  0.30970897E+01  0.17698601E+00
 -0.31415926E+01  0.15549258E+01  0.28763790E+01  0.20023212E+00
 -0.31415926E+01  0.16183922E+01  0.26329292E+01  0.22943004E+00
 -0.31415926E+01  0.16818587E+01  0.24257843E+01  0.25760299E+00
 -0.31415926E+01  0.17453252E+01  0.20740970E+01  0.31358159E+00
 -0.31415926E+01  0.18087916E+01  0.17725619E+01  0.37116909E+00
 -0.31415926E+01  0.18722581E+01  0.13921956E+01  0.45912982E+00
 -0.31415926E+01  0.19357246E+01  0.98003928E+00  0.57812097E+00
 -0.31415926E+01  0.19991910E+01  0.64759822E+00  0.69621732E+00
 -0.31415926E+01  0.20626575E+01  0.24531419E+00  0.87182792E+00
 -0.31415926E+01  0.21261240E+01 -0.18146381E+00  0.11067883E+01
 -0.31415926E+01  0.21895904E+01 -0.52576834E+00  0.13417495E+01
 -0.31415926E+01  0.22530569E+01 -0.81619420E+00  0.15783200E+01
 -0.31415926E+01  0.23165234E+01 -0.12050572E+01  0.19616521E+01
 -0.31415926E+01  0.23799898E+01 -0.15090305E+01  0.23250662E+01
 -0.31415926E+01  0.24434563E+01 -0.18092990E+01  0.27501033E+01
 -0.31415926E+01  0.25069228E+01 -0.20583062E+01  0.31609310E+01
 -0.31415926E+01  0.25703892E+01 -0.22082865E+01  0.34374347E+01
 -0.31415926E+01  0.26338557E+01 -0.23766004E+01  0.37766423E+01
 -0.31415926E+01  0.26973221E+01 -0.25409666E+01  0.41401743E+01
 -0.31415926E+01  0.27607886E+01 -0.26123529E+01  0.43087691E+01
 -0.31415926E+01  0.28242551E+01 -0.26657122E+01  0.44392579E+01
 -0.31415926E+01  0.28877215E+01 -0.26523808E+01  0.44062907E+01
 -0.31415926E+01  0.29511880E+01 -0.25450813E+01  0.41497103E+01
 -0.31415926E+01  0.30146545E+01 -0.24887994E+01  0.40211563E+01
 -0.31415926E+01  0.30781209E+01 -0.25176038E+01  0.40864432E+01
 -0.31415926E+01  0.31415874E+01 -0.14112696E+01  0.22013860E+01
 
 -0.30781261E+01 -0.31415926E+01 -0.29683868E+01  0.52578518E+01
 -0.30781261E+01 -0.30781261E+01 -0.37685864E+01  0.82246885E+01
 -0.30781261E+01 -0.30146597E+01 -0.31760994E+01  0.59053662E+01
 -0.30781261E+01 -0.29511932E+01 -0.27967266E+01  0.47766607E+01
 -0.30781261E+01 -0.28877267E+01 -0.23909500E+01  0.38070654E+01
 -0.30781261E+01 -0.28242603E+01 -0.19804179E+01  0.30262271E+01
 -0.30781261E+01 -0.27607938E+01 -0.15353134E+01  0.23594868E+01
 -0.30781261E+01 -0.26973273E+01 -0.10765487E+01  0.18256457E+01
 -0.30781261E+01 -0.26338609E+01 -0.54468254E+00  0.13560145E+01
 -0.30781261E+01 -0.25703944E+01 -0.13061253E+00  0.10757625E+01
 -0.30781261E+01 -0.25069280E+01  0.22021363E+00  0.88414989E+00
 -0.30781261E+01 -0.24434615E+01  0.68362809E+00  0.68233202E+00
 -0.30781261E+01 -0.23799950E+01  0.11208606E+01  0.53434694E+00
 -0.30781261E+01 -0.23165286E+01  0.15317738E+01  0.42466060E+00
 -0.30781261E+01 -0.22530621E+01  0.18780963E+01  0.34990090E+00
 -0.30781261E+01 -0.21895956E+01  0.22454600E+01  0.28493038E+00
 -0.30781261E+01 -0.21261292E+01  0.25361638E+01  0.24218523E+00
 -0.30781261E+01 -0.20626627E+01  0.27966565E+01  0.20935948E+00
 -0.30781261E+01 -0.19991962E+01  0.30188512E+01  0.18490025E+00
 -0.30781261E+01 -0.19357298E+01  0.32220480E+01  0.16504241E+00
 -0.30781261E+01 -0.18722633E+01  0.34055573E+01  0.14894787E+00
 -0.30781261E+01 -0.18087968E+01  0.35368767E+01  0.13840323E+00
 -0.30781261E+01 -0.17453304E+01  0.36393966E+01  0.13069275E+00
 -0.30781261E+01 -0.16818639E+01  0.36128370E+01  0.13264806E+00
 -0.30781261E+01 -0.16183974E+01  0.35971809E+01  0.13381434E+00
 -0.30781261E+01 -0.15549310E+01  0.35337609E+01  0.13864456E+00
 -0.30781261E+01 -0.14914645E+01  0.34638535E+01  0.14417114E+00
 -0.30781261E+01 -0.14279981E+01  0.32725388E+01  0.16044824E+00
 -0.30781261E+01 -0.13645316E+01  0.31845453E+01  0.16853972E+00
 -0.30781261E+01 -0.13010651E+01  0.29624142E+01  0.19082795E+00
 -0.30781261E+01 -0.12375987E+01  0.27504052E+01  0.21484427E+00
 -0.30781261E+01 -0.11741322E+01  0.25126583E+01  0.24538920E+00
 -0.30781261E+01 -0.11106657E+01  0.23687690E+01  0.26594746E+00
 -0.30781261E+01 -0.10471993E+01  0.22064786E+01  0.29120884E+00
 -0.30781261E+01 -0.98373280E+00  0.20547767E+01  0.31698744E+00
 -0.30781261E+01 -0.92026634E+00  0.20077080E+01  0.32544055E+00
 -0.30781261E+01 -0.85679987E+00  0.18762442E+01  0.35026344E+00
 -0.30781261E+01 -0.79333341E+00  0.18212050E+01  0.36121010E+00
 -0.30781261E+01 -0.72986694E+00  0.17890753E+01  0.36775779E+00
 -0.30781261E+01 -0.66640048E+00  0.18010119E+01  0.36531149E+00
 -0.30781261E+01 -0.60293401E+00  0.18859371E+01  0.34837027E+00
 -0.30781261E+01 -0.53946755E+00  0.18612919E+01  0.35320403E+00
 -0.30781261E+01 -0.47600108E+00  0.19219612E+01  0.34142351E+00
 -0.30781261E+01 -0.41253462E+00  0.20174877E+01  0.32366585E+00
 -0.30781261E+01 -0.34906816E+00  0.21898881E+01  0.29392273E+00
 -0.30781261E+01 -0.28560169E+00  0.23296946E+01  0.27182175E+00
 -0.30781261E+01 -0.22213523E+00  0.24501089E+01  0.25412314E+00
 -0.30781261E+01 -0.15866876E+00  0.25545619E+01  0.23970664E+00
 -0.30781261E+01 -0.95202297E-01  0.26407773E+01  0.22842547E+00
 -0.30781261E+01 -0.31735832E-01  0.26795792E+01  0.22352306E+00
 -0.30781261E+01  0.31730632E-01  0.26447343E+01  0.22792064E+00
 -0.30781261E+01  0.95197097E-01  0.26895641E+01  0.22227863E+00
 -0.30781261E+01  0.15866356E+00  0.25927979E+01  0.23463635E+00
 -0.30781261E+01  0.22213003E+00  0.24865553E+01  0.24899693E+00
 -0.30781261E+01  0.28559649E+00  0.24526751E+01  0.25375877E+00
 -0.30781261E+01  0.34906296E+00  0.23416546E+01  0.27001008E+00
 -0.30781261E+01  0.41252942E+00  0.22710215E+01  0.28088704E+00
 -0.30781261E+01  0.47599588E+00  0.22068360E+01  0.29115064E+00
 -0.30781261E+01  0.53946235E+00  0.22043844E+01  0.29155001E+00
 -0.30781261E+01  0.60292881E+00  0.21431610E+01  0.30170314E+00
 -0.30781261E+01  0.66639528E+00  0.20974980E+01  0.30950531E+00
 -0.30781261E+01  0.72986174E+00  0.20596236E+01  0.31612955E+00
 -0.30781261E+01  0.79332821E+00  0.19896140E+01  0.32874973E+00
 -0.30781261E+01  0.85679467E+00  0.19031139E+01  0.34504051E+00
 -0.30781261E+01  0.92026114E+00  0.17782418E+01  0.36999219E+00
 -0.30781261E+01  0.98372760E+00  0.18368049E+01  0.35807317E+00
 -0.30781261E+01  0.10471941E+01  0.17779459E+01  0.37005341E+00
 -0.30781261E+01  0.11106605E+01  0.17350698E+01  0.37903205E+00
 -0.30781261E+01  0.11741270E+01  0.17317311E+01  0.37974028E+00
 -0.30781261E+01  0.12375935E+01  0.16350028E+01  0.40084368E+00
 -0.30781261E+01  0.13010599E+01  0.15672148E+01  0.41632826E+00
 -0.30781261E+01  0.13645264E+01  0.14136663E+01  0.45365093E+00
 -0.30781261E+01  0.14279929E+01  0.13017391E+01  0.48294858E+00
 -0.30781261E+01  0.14914593E+01  0.11342277E+01  0.53036811E+00
 -0.30781261E+01  0.15549258E+01  0.98756953E+00  0.57569196E+00
 -0.30781261E+01  0.16183922E+01  0.81486059E+00  0.63405770E+00
 -0.30781261E+01  0.16818587E+01  0.51488336E+00  0.74984542E+00
 -0.30781261E+01  0.17453252E+01  0.19528253E+00  0.89656106E+00
 -0.30781261E+01  0.18087916E+01 -0.11070128E+00  0.10638525E+01
 -0.30781261E+01  0.18722581E+01 -0.45147255E+00  0.12871534E+01
 -0.30781261E+01  0.19357246E+01 -0.82737456E+00  0.15882174E+01
 -0.30781261E+01  0.19991910E+01 -0.11995198E+01  0.19555880E+01
 -0.30781261E+01  0.20626575E+01 -0.15764150E+01  0.24143386E+01
 -0.30781261E+01  0.21261240E+01 -0.19898166E+01  0.30421722E+01
 -0.30781261E+01  0.21895904E+01 -0.22972569E+01  0.36127590E+01
 -0.30781261E+01  0.22530569E+01 -0.26634961E+01  0.44337606E+01
 -0.30781261E+01  0.23165234E+01 -0.30135381E+01  0.53922789E+01
 -0.30781261E+01  0.23799898E+01 -0.33239855E+01  0.64144253E+01
 -0.30781261E+01  0.24434563E+01 -0.35702253E+01  0.73612532E+01
 -0.30781261E+01  0.25069228E+01 -0.37892198E+01  0.83201246E+01
 -0.30781261E+01  0.25703892E+01 -0.39752707E+01  0.92322645E+01
 -0.30781261E+01  0.26338557E+01 -0.41599569E+01  0.10236589E+02
 -0.30781261E+01  0.26973221E+01 -0.43080400E+01  0.11120237E+02
 -0.30781261E+01  0.27607886E+01 -0.44053205E+01  0.11741850E+02
 -0.30781261E+01  0.28242551E+01 -0.44447806E+01  0.12003794E+02
 -0.30781261E+01  0.28877215E+01 -0.44268652E+01  0.11884151E+02
 -0.30781261E+01  0.29511880E+01 -0.43495076E+01  0.11381082E+02
 -0.30781261E+01  0.30146545E+01 -0.42741744E+01  0.10911653E+02
 -0.30781261E+01  0.30781209E+01 -0.42591331E+01  0.10820270E+02
 -0.30781261E+01  0.31415874E+01 -0.31219164E+01  0.57291432E+01
 
 -0.30146597E+01 -0.31415926E+01 -0.34307089E+01  0.68088416E+01
 -0.30146597E+01 -0.30781261E+01 -0.42384979E+01  0.10696145E+02
 -0.30146597E+01 -0.30146597E+01 -0.36337829E+01  0.76275550E+01
 -0.30146597E+01 -0.29511932E+01 -0.32566019E+01  0.61772490E+01
 -0.30146597E+01 -0.28877267E+01 -0.28535053E+01  0.49307372E+01
 -0.30146597E+01 -0.28242603E+01 -0.24270881E+01  0.38847733E+01
 -0.30146597E+01 -0.27607938E+01 -0.19607906E+01  0.29931980E+01
 -0.30146597E+01 -0.26973273E+01 -0.15049878E+01  0.23198165E+01
 -0.30146597E+01 -0.26338609E+01 -0.10607414E+01  0.18095810E+01
 -0.30146597E+01 -0.25703944E+01 -0.55870549E+00  0.13666884E+01
 -0.30146597E+01 -0.25069280E+01 -0.19312680E+00  0.11140294E+01
 -0.30146597E+01 -0.24434615E+01  0.21420478E+00  0.88712540E+00
 -0.30146597E+01 -0.23799950E+01  0.71909707E+00  0.66893340E+00
 -0.30146597E+01 -0.23165286E+01  0.11252584E+01  0.53303462E+00
 -0.30146597E+01 -0.22530621E+01  0.15017746E+01  0.43184374E+00
 -0.30146597E+01 -0.21895956E+01  0.18747238E+01  0.35056133E+00
 -0.30146597E+01 -0.21261292E+01  0.21576829E+01  0.29926334E+00
 -0.30146597E+01 -0.20626627E+01  0.24332838E+01  0.25652508E+00
 -0.30146597E+01 -0.19991962E+01  0.27092496E+01  0.21984546E+00
 -0.30146597E+01 -0.19357298E+01  0.28697834E+01  0.20097191E+00
 -0.30146597E+01 -0.18722633E+01  0.30100445E+01  0.18581295E+00
 -0.30146597E+01 -0.18087968E+01  0.32417712E+01  0.16323234E+00
 -0.30146597E+01 -0.17453304E+01  0.32539378E+01  0.16212568E+00
 -0.30146597E+01 -0.16818639E+01  0.33092109E+01  0.15719181E+00
 -0.30146597E+01 -0.16183974E+01  0.32159502E+01  0.16560607E+00
 -0.30146597E+01 -0.15549310E+01  0.31247113E+01  0.17427362E+00
 -0.30146597E+01 -0.14914645E+01  0.30972839E+01  0.17696681E+00
 -0.30146597E+01 -0.14279981E+01  0.30004424E+01  0.18681324E+00
 -0.30146597E+01 -0.13645316E+01  0.28312823E+01  0.20534518E+00
 -0.30146597E+01 -0.13010651E+01  0.26518002E+01  0.22702195E+00
 -0.30146597E+01 -0.12375987E+01  0.23620656E+01  0.26694612E+00
 -0.30146597E+01 -0.11741322E+01  0.21968938E+01  0.29277365E+00
 -0.30146597E+01 -0.11106657E+01  0.19952299E+01  0.32771906E+00
 -0.30146597E+01 -0.10471993E+01  0.18291222E+01  0.35961464E+00
 -0.30146597E+01 -0.98373280E+00  0.18018708E+01  0.36513609E+00
 -0.30146597E+01 -0.92026634E+00  0.16466205E+01  0.39824830E+00
 -0.30146597E+01 -0.85679987E+00  0.15711419E+01  0.41541509E+00
 -0.30146597E+01 -0.79333341E+00  0.14238849E+01  0.45106635E+00
 -0.30146597E+01 -0.72986694E+00  0.14422348E+01  0.44646207E+00
 -0.30146597E+01 -0.66640048E+00  0.14583970E+01  0.44244564E+00
 -0.30146597E+01 -0.60293401E+00  0.14789115E+01  0.43739965E+00
 -0.30146597E+01 -0.53946755E+00  0.15052740E+01  0.43099959E+00
 -0.30146597E+01 -0.47600108E+00  0.15820667E+01  0.41288530E+00
 -0.30146597E+01 -0.41253462E+00  0.16517593E+01  0.39710567E+00
 -0.30146597E+01 -0.34906816E+00  0.17850428E+01  0.36858790E+00
 -0.30146597E+01 -0.28560169E+00  0.19518544E+01  0.33576428E+00
 -0.30146597E+01 -0.22213523E+00  0.20139968E+01  0.32429823E+00
 -0.30146597E+01 -0.15866876E+00  0.20985506E+01  0.30932322E+00
 -0.30146597E+01 -0.95202297E-01  0.21106410E+01  0.30723920E+00
 -0.30146597E+01 -0.31735832E-01  0.20730636E+01  0.31376282E+00
 -0.30146597E+01  0.31730632E-01  0.20139835E+01  0.32430064E+00
 -0.30146597E+01  0.95197097E-01  0.19554368E+01  0.33509241E+00
 -0.30146597E+01  0.15866356E+00  0.18681542E+01  0.35185141E+00
 -0.30146597E+01  0.22213003E+00  0.17399794E+01  0.37799299E+00
 -0.30146597E+01  0.28559649E+00  0.16898670E+01  0.38873394E+00
 -0.30146597E+01  0.34906296E+00  0.16610827E+01  0.39504093E+00
 -0.30146597E+01  0.41252942E+00  0.15533573E+01  0.41956658E+00
 -0.30146597E+01  0.47599588E+00  0.15367865E+01  0.42347203E+00
 -0.30146597E+01  0.53946235E+00  0.14586831E+01  0.44237488E+00
 -0.30146597E+01  0.60292881E+00  0.14002428E+01  0.45706862E+00
 -0.30146597E+01  0.66639528E+00  0.14124426E+01  0.45396142E+00
 -0.30146597E+01  0.72986174E+00  0.14184107E+01  0.45244912E+00
 -0.30146597E+01  0.79332821E+00  0.13939971E+01  0.45866758E+00
 -0.30146597E+01  0.85679467E+00  0.12965095E+01  0.48436281E+00
 -0.30146597E+01  0.92026114E+00  0.12097575E+01  0.50843642E+00
 -0.30146597E+01  0.98372760E+00  0.12005863E+01  0.51105031E+00
 -0.30146597E+01  0.10471941E+01  0.11201271E+01  0.53456614E+00
 -0.30146597E+01  0.11106605E+01  0.11116484E+01  0.53710637E+00
 -0.30146597E+01  0.11741270E+01  0.10713112E+01  0.54935781E+00
 -0.30146597E+01  0.12375935E+01  0.10105529E+01  0.56834121E+00
 -0.30146597E+01  0.13010599E+01  0.92927668E+00  0.59476488E+00
 -0.30146597E+01  0.13645264E+01  0.82334129E+00  0.63105822E+00
 -0.30146597E+01  0.14279929E+01  0.66594159E+00  0.68911314E+00
 -0.30146597E+01  0.14914593E+01  0.56338457E+00  0.72978390E+00
 -0.30146597E+01  0.15549258E+01  0.35414774E+00  0.82035703E+00
 -0.30146597E+01  0.16183922E+01  0.18286250E+00  0.90280885E+00
 -0.30146597E+01  0.16818587E+01 -0.74614235E-01  0.10426017E+01
 -0.30146597E+01  0.17453252E+01 -0.40788442E+00  0.12561627E+01
 -0.30146597E+01  0.18087916E+01 -0.68748686E+00  0.14687276E+01
 -0.30146597E+01  0.18722581E+01 -0.95242610E+00  0.17032407E+01
 -0.30146597E+01  0.19357246E+01 -0.13737486E+01  0.21556837E+01
 -0.30146597E+01  0.19991910E+01 -0.17469055E+01  0.26558167E+01
 -0.30146597E+01  0.20626575E+01 -0.20591445E+01  0.31624129E+01
 -0.30146597E+01  0.21261240E+01 -0.24922145E+01  0.40288418E+01
 -0.30146597E+01  0.21895904E+01 -0.27754861E+01  0.47202672E+01
 -0.30146597E+01  0.22530569E+01 -0.31596333E+01  0.58512467E+01
 -0.30146597E+01  0.23165234E+01 -0.34774404E+01  0.69890953E+01
 -0.30146597E+01  0.23799898E+01 -0.37919324E+01  0.83327533E+01
 -0.30146597E+01  0.24434563E+01 -0.40835873E+01  0.98086803E+01
 -0.30146597E+01  0.25069228E+01 -0.42802928E+01  0.10949045E+02
 -0.30146597E+01  0.25703892E+01 -0.44774417E+01  0.12225020E+02
 -0.30146597E+01  0.26338557E+01 -0.46368000E+01  0.13364302E+02
 -0.30146597E+01  0.26973221E+01 -0.47186613E+01  0.13990220E+02
 -0.30146597E+01  0.27607886E+01 -0.48153840E+01  0.14767655E+02
 -0.30146597E+01  0.28242551E+01 -0.49189861E+01  0.15648368E+02
 -0.30146597E+01  0.28877215E+01 -0.48456294E+01  0.15019517E+02
 -0.30146597E+01  0.29511880E+01 -0.47596205E+01  0.14314315E+02
 -0.30146597E+01  0.30146545E+01 -0.46438450E+01  0.13417049E+02
 -0.30146597E+01  0.30781209E+01 -0.46843344E+01  0.13724261E+02
 -0.30146597E+01  0.31415874E+01 -0.35367884E+01  0.72249081E+01
 
 -0.29511932E+01 -0.31415926E+01 -0.37733605E+01  0.82466721E+01
 -0.29511932E+01 -0.30781261E+01 -0.45835199E+01  0.12972043E+02
 -0.29511932E+01 -0.30146597E+01 -0.39691469E+01  0.92007072E+01
 -0.29511932E+01 -0.29511932E+01 -0.35645360E+01  0.73378739E+01
 -0.29511932E+01 -0.28877267E+01 -0.31627737E+01  0.58615299E+01
 -0.29511932E+01 -0.28242603E+01 -0.27186589E+01  0.45726433E+01
 -0.29511932E+01 -0.27607938E+01 -0.22742146E+01  0.35665119E+01
 -0.29511932E+01 -0.26973273E+01 -0.18417864E+01  0.28005148E+01
 -0.29511932E+01 -0.26338609E+01 -0.14077473E+01  0.21970547E+01
 -0.29511932E+01 -0.25703944E+01 -0.96679340E+00  0.17169783E+01
 -0.29511932E+01 -0.25069280E+01 -0.47243724E+00  0.13023303E+01
 -0.29511932E+01 -0.24434615E+01 -0.99199424E-01  0.10570327E+01
 -0.29511932E+01 -0.23799950E+01  0.38758689E+00  0.80516138E+00
 -0.29511932E+01 -0.23165286E+01  0.75150214E+00  0.65692231E+00
 -0.29511932E+01 -0.22530621E+01  0.11861130E+01  0.51520277E+00
 -0.29511932E+01 -0.21895956E+01  0.15374024E+01  0.42332623E+00
 -0.29511932E+01 -0.21261292E+01  0.18215094E+01  0.36114862E+00
 -0.29511932E+01 -0.20626627E+01  0.20996003E+01  0.30914173E+00
 -0.29511932E+01 -0.19991962E+01  0.23460098E+01  0.26935337E+00
 -0.29511932E+01 -0.19357298E+01  0.24839844E+01  0.24935511E+00
 -0.29511932E+01 -0.18722633E+01  0.26110500E+01  0.23225398E+00
 -0.29511932E+01 -0.18087968E+01  0.28066565E+01  0.20819215E+00
 -0.29511932E+01 -0.17453304E+01  0.29147998E+01  0.19597655E+00
 -0.29511932E+01 -0.16818639E+01  0.28659956E+01  0.20139800E+00
 -0.29511932E+01 -0.16183974E+01  0.27996226E+01  0.20901256E+00
 -0.29511932E+01 -0.15549310E+01  0.27205496E+01  0.21846082E+00
 -0.29511932E+01 -0.14914645E+01  0.26647975E+01  0.22537811E+00
 -0.29511932E+01 -0.14279981E+01  0.25204066E+01  0.24432839E+00
 -0.29511932E+01 -0.13645316E+01  0.23285745E+01  0.27199205E+00
 -0.29511932E+01 -0.13010651E+01  0.20632501E+01  0.31548918E+00
 -0.29511932E+01 -0.12375987E+01  0.18609780E+01  0.35326602E+00
 -0.29511932E+01 -0.11741322E+01  0.16712497E+01  0.39280161E+00
 -0.29511932E+01 -0.11106657E+01  0.15662880E+01  0.41654406E+00
 -0.29511932E+01 -0.10471993E+01  0.14577504E+01  0.44260565E+00
 -0.29511932E+01 -0.98373280E+00  0.13093531E+01  0.48089693E+00
 -0.29511932E+01 -0.92026634E+00  0.12940158E+01  0.48503865E+00
 -0.29511932E+01 -0.85679987E+00  0.11460237E+01  0.52688157E+00
 -0.29511932E+01 -0.79333341E+00  0.10131946E+01  0.56750235E+00
 -0.29511932E+01 -0.72986694E+00  0.97085297E+00  0.58109805E+00
 -0.29511932E+01 -0.66640048E+00  0.97630893E+00  0.57932805E+00
 -0.29511932E+01 -0.60293401E+00  0.98868802E+00  0.57533205E+00
 -0.29511932E+01 -0.53946755E+00  0.10378854E+01  0.55972156E+00
 -0.29511932E+01 -0.47600108E+00  0.11920258E+01  0.51350229E+00
 -0.29511932E+01 -0.41253462E+00  0.12395457E+01  0.50003823E+00
 -0.29511932E+01 -0.34906816E+00  0.13288903E+01  0.47567225E+00
 -0.29511932E+01 -0.28560169E+00  0.14720788E+01  0.43907388E+00
 -0.29511932E+01 -0.22213523E+00  0.15682320E+01  0.41609154E+00
 -0.29511932E+01 -0.15866876E+00  0.16848889E+01  0.38981746E+00
 -0.29511932E+01 -0.95202297E-01  0.16246594E+01  0.40316860E+00
 -0.29511932E+01 -0.31735832E-01  0.14451610E+01  0.44573220E+00
 -0.29511932E+01  0.31730632E-01  0.14462704E+01  0.44545579E+00
 -0.29511932E+01  0.95197097E-01  0.14384100E+01  0.44741787E+00
 -0.29511932E+01  0.15866356E+00  0.12160639E+01  0.50664675E+00
 -0.29511932E+01  0.22213003E+00  0.11251989E+01  0.53305234E+00
 -0.29511932E+01  0.28559649E+00  0.10195118E+01  0.56550139E+00
 -0.29511932E+01  0.34906296E+00  0.89213662E+00  0.60724504E+00
 -0.29511932E+01  0.41252942E+00  0.84557753E+00  0.62326084E+00
 -0.29511932E+01  0.47599588E+00  0.84853411E+00  0.62223137E+00
 -0.29511932E+01  0.53946235E+00  0.76044167E+00  0.65364695E+00
 -0.29511932E+01  0.60292881E+00  0.78422996E+00  0.64501048E+00
